Price,META
2025-06-25,708.6799926757812
2025-06-26,726.0900268554688
2025-06-27,733.6300048828125
2025-06-30,738.0900268554688
2025-07-01,719.219970703125
2025-07-02,713.5700073242188
2025-07-03,719.010009765625
2025-07-07,718.3499755859375
2025-07-08,720.6699829101562
2025-07-09,732.780029296875
2025-07-10,727.239990234375
2025-07-11,717.510009765625
2025-07-14,720.9199829101562
2025-07-15,710.3900146484375
2025-07-16,702.9099731445312
2025-07-17,701.4099731445312
2025-07-18,704.280029296875
2025-07-21,712.969970703125
2025-07-22,704.8099975585938
2025-07-23,713.5800170898438
2025-07-24,714.7999877929688
2025-07-25,712.6799926757812
2025-07-28,717.6300048828125
2025-07-29,700.0
2025-07-30,695.2100219726562
2025-07-31,773.4400024414062
2025-08-01,750.010009765625
2025-08-04,776.3699951171875
2025-08-05,763.4600219726562
2025-08-06,771.989990234375
2025-08-07,761.8300170898438
2025-08-08,769.2999877929688
2025-08-11,765.8699951171875
2025-08-12,790.0
2025-08-13,780.0800170898438
2025-08-14,782.1300048828125
2025-08-15,785.22998046875
2025-08-18,767.3699951171875
2025-08-19,751.47998046875
2025-08-20,747.719970703125
2025-08-21,739.0999755859375
2025-08-22,754.7899780273438
2025-08-25,753.2999877929688
2025-08-26,754.0999755859375
2025-08-27,747.3800048828125
2025-08-28,751.1099853515625
2025-08-29,738.7000122070312
2025-09-02,735.1099853515625
2025-09-03,737.0499877929688
